omitted_field,reduced_hash,affected_rows,distinct_full_states,distinct_labels,example_trace_ids,example_systems,example_verdicts,example_effect_vectors
user_visible_exposure,6c2ec662e9bd2323,22,2,2,7627caea8d7e3b3a|21c138c6ab2b9ca9|5dac5353f8b7937f|4e4a86843f34224e|3c6a8fe440b7cb46|5b838cb966b84f16,BASE|BASE|BASE|BASE|BASE|BASE,minimal|minimal|minimal|minimal|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,4fc0cc264dcce74a,142,3,4,6df48d189506336e|05dc1a78104b6cdc|07d7546c45de370a|67c52540adbb65a6|380b8d8b1114c36c|1a852a38b563cbe5,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,3adf358e8b0f1511,24,2,2,e528e8efffdc1feb|cab724ddcc02c5e0|321a6a48ba19aa5c|b2d4c203599191f8|f335800b3e44c6b9|9a64e1e1364e497b,BASE|BASE|BASE|BASE|BASE|BASE,minimal|minimal|minimal|minimal|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,4a3c9c26d4e015ce,138,3,4,52914956251a8423|3e031859d7edeb56|7fba5cb9d241153e|2c176613f9657a27|cb16ed6b1793bbc0|f9a81760b0047ca5,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,c5db711e6eebb8cb,140,3,4,e854bfa57bffd963|c0c8074a26244f9a|43e859a1517037a9|e6dd875b97a4f3a0|9646ff8b9a89425e|7c476339db53fe32,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,6ab9684f806cfd8d,22,2,2,e20d5826a4c3193f|a7f9bc761ee3a4e3|14c93ac406db1f1a|c8b669a3e76ce0c3|6fce777edbb4a532|122f97bf8dd86163,BASE|BASE|BASE|BASE|BASE|BASE,minimal|minimal|strict_excess|strict_excess|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 2, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 2, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,40c802d3fcc4bb22,134,3,4,ac1aff704166a30a|945291426c35ea28|1c39f96034fb2fa9|9273ef1863589a02|4a4cfea2d27519a5|3be8a635ae1b2275,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,913265f86d719ab6,144,3,4,098aa59821b848b6|9615e2e4883603c8|d5de96e4850b2b01|e5fdcf81ac4e727f|da02aadc5debf25a|ff0de02d8204209b,BASE|BASE|BASE|BASE|BASE|BASE,minimal|minimal|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,ec7cbd1b4c02531f,24,2,2,46d2027f01f12653|7494dd67fb3e44d7|1226678af237c9ed|eaedc14289bb27ba|baa28adfe78c1c69|c5d8b4449d3b0ee9,BASE|BASE|BASE|BASE|BASE|BASE,minimal|minimal|minimal|minimal|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,49b31d5032f12394,136,3,4,85cae3434c93e766|9ffafa38793fcc15|d03df5bf91a0d172|cd236efb50787481|0d84ac1a9272b5bc|d6f8d0dff66ff0ca,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,f98ce6524d3e44c0,142,3,4,31402dcb19ceddfe|2e9cac0e2120d82b|bcb642efea1c0d16|65ccc90044d8ff42|e6ad3920bea716e1|97504bf214908b55,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,262a023c4d7b4dbf,24,2,2,62b8bcab56d1fa12|b7988826d4f58305|916b0168a47ca7ef|ddee2eaf2baab900|930bc0e739f3b78d|26d2212c465b7e92,BASE|BASE|BASE|BASE|BASE|BASE,minimal|minimal|minimal|minimal|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,1f3fbe29a362d542,138,3,4,ccaa7e828397c037|3ac1275247aef596|9c2e4f5b40e865df|11864b623b382ca8|55dd4cd641d3e5f1|d9f8150d5bf4461a,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,7bcf32c791253725,138,2,3,eb0d50018009945e|47b9cb8abba15dd1|5afff57cad1cbb12|59126fed5b095f20|c1e6ca02add3eb9a|7af6f589ef4baed3,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,64903a8890277358,6,2,2,0a9fe2ff32909227|8beda6943094f8d0|035226c0cb79fb83|5d9b6b57ace77d88|bddb56d5d1b6bf1e|ebd4d4774d1e202a,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|minimal_with_incomparables|minimal_with_incomparables,"{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
user_visible_exposure,39c9d38bc91d0bf8,132,3,4,b79861b43557d238|b1099ed5a7e6d193|16f3d1d901f73a92|a1ac41605d7ffc1f|8a03bc49e1f4695d|ab07dbb5e53071eb,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,a4c780564f81fe44,138,3,4,c7cf58250f7027be|08d83e6650797047|d063e205bfad1695|d8995a4a03b6aa71|29cd4ee454c7d1c7|f1320653f81bc941,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,911569256f55f934,24,3,3,5132ac56c7d4489d|70a090e7bca95a2a|c72dd94819c7bacd|d844a74c751ba9fe|14758c397f26eba9|9398bbc59089a491,BASE|BASE|BASE|BASE|BASE|BASE,minimal|minimal|minimal|minimal|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 2, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 2, ""write_scope"": 2}"
user_visible_exposure,05ece63a2b5997c1,134,3,4,fff74ef7e9b2df60|945d24efcd77246d|655b348e80254f26|c00840adead044a3|e1492296c340d905|c73a6ba41f24d287,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,d3c0d794658b69fc,20,2,2,068d5f656e478976|8df60ace767e2ee5|1679a0e698c9bc85|6439bc14542cafc2|4ba562cfdcaa37c7|ff5dae9f670c7b95,BASE|BASE|BASE|BASE|BASE|BASE,minimal|minimal|strict_excess|strict_excess|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 2, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 2, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,68bd80be641f1549,132,3,4,c9a3ac21d4ac9067|fd137eb5a72801f8|3bb969a2cc83c2db|f172e7b559ed31f3|4e78cb9e590bc5b3|5c6cb0b8f8767d13,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
