omitted_field,reduced_hash,affected_rows,distinct_full_states,distinct_labels,example_trace_ids,example_systems,example_verdicts,example_effect_vectors
memory_cache,9aeb50cf092dabe7,12,2,6,aee1de0c62874944|aaef5001e751fb0c|7d4969f4219bf94f|73ac07a38ebc8999|b8d7110e950e2d9d|eff6e1c966995abf,BASE|PROJ_GUARD_V2|BASE|PROJ_GUARD_V2|BASE|PROJ_GUARD_V2,nan|nan|nan|nan|nan|nan,"{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}|{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}|{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}|{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}|{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}|{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}"
memory_cache,5fb6086744406b66,4,2,4,c1f71f996b50ca43|d6775ce9ba43ef82|ed5d4dcc229d5360|9f783cc70ec45c3f,BASE|BASE|BASE|BASE,nan|nan|nan|nan,"{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}|{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}|{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}|{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}"
memory_cache,547a467d44dea310,4,2,4,16faced96f20d013|88abce8ebfd40808|b2272200759d0cba|4bdba46221e9c3ff,BASE|BASE|BASE|BASE,nan|nan|nan|nan,"{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}|{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}|{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}|{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}"
memory_cache,b86bcf11529c0661,4,2,4,a27bd710dc7f8350|25305746d55e63cb|ec09ff71d1f543f0|2c2828b893950c03,BASE|BASE|BASE|BASE,nan|nan|nan|nan,"{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}|{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}|{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}|{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}"
memory_cache,b4f8f7f1805033ad,4,2,4,1141c08f8e099082|81e730449a86a355|0fc2e4d65e9ffa4e|06aa5abf98ac66f1,BASE|BASE|BASE|BASE,nan|nan|nan|nan,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
memory_cache,30953310d46eeec3,4,2,4,c4308c727fe449e4|50829a65ea89ca05|a87036c0521a82d7|5879b5952f29c9ec,BASE|BASE|BASE|BASE,nan|nan|nan|nan,"{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}|{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}|{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}|{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}"
memory_cache,0fa1da4610aabdda,4,2,4,3a7ad5209d263f9d|18de57559909ea58|fd87e2cfc1e16041|f100e677311b20db,BASE|BASE|BASE|BASE,nan|nan|nan|nan,"{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}|{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}|{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}|{""compensation_cost"": 3, ""contract_fragility"": 3, ""data_scope"": 3, ""observability"": 3, ""reversibility"": 3, ""user_burden"": 3, ""write_scope"": 4}"
memory_cache,40d59dd6e9134492,6,2,6,886e824e1e13f9cc|daf613eb68fc1a79|e939b39ace42ecbc|1b304621ef107df7|75e9e4889b03d833|5c4b6ebc2c3c0366,BASE|BASE|BASE|BASE|BASE|BASE,nan|nan|nan|nan|nan|nan,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
memory_cache,0731c1875dc53e02,6,2,6,b40c41a1211a4a9e|587dd685273e5ee9|8f38b6b35cb211e2|281da417fbd63984|55047b594a9a37f9|e6fddeffa6e41535,BASE|BASE|BASE|BASE|BASE|BASE,nan|nan|nan|nan|nan|nan,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
memory_cache,49dbc6c6d44310a7,7,2,7,af085dd921081c00|3d43d3a1746ef628|50dd37be02e2d92c|56fe33769f10927b|c0a9a99ad3e4eec5|7a14eb6a7b37742c,BASE|BASE|BASE|BASE|BASE|BASE,nan|nan|nan|nan|nan|nan,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
memory_cache,4678698676553a4c,6,2,6,e761a5ddad79349c|82994fb28f5ca698|dfd3180f28997ba1|643c5526b9fcc3b5|44b8e75781763ed0|109227b3a1d56b34,BASE|BASE|BASE|BASE|BASE|BASE,nan|nan|nan|nan|nan|nan,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
memory_cache,e779a8bc66ff9150,6,2,6,5ecb2d8630f9701e|7aa4da25e96763fc|4607acaef8e61c26|34c9b8659877b1b1|f825720f07f314b7|b5a9bf28611b10a4,BASE|BASE|BASE|BASE|BASE|BASE,nan|nan|nan|nan|nan|nan,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
memory_cache,d28e8bd74e14cfbd,8,2,8,23ba46ad0cb6edbb|6d105c1541cb1df9|58aecd6b2838c1b1|39624dcac956d36e|08b49a8c0f316a60|cfe8fba0adb30fc3,BASE|BASE|BASE|BASE|BASE|BASE,nan|nan|nan|nan|nan|nan,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
memory_cache,6199ebb17b5b8ba7,8,2,8,b3ca25f22e417c95|ce7d0e2db8d56b47|a91c771473f8df41|23041deb29fa7db8|fc38f26154ecff72|015be2efe8ec3569,BASE|BASE|BASE|BASE|BASE|BASE,nan|nan|nan|nan|nan|nan,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
memory_cache,95f6466abcdc168c,6,2,6,716c6873ddb023c3|da5bece8961e3c5d|65063f637777f7dd|9f9a433270e2133f|95f3e9e0ca51b7e1|6fb6b9830cbeacfd,BASE|BASE|BASE|BASE|BASE|BASE,nan|nan|nan|nan|nan|nan,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,43766f8af5fd40bf,68,3,3,4995bb44c939ab54|e40f51d2431573a0|25ffd294ff5b504a|a299bf1902cc37ec|794e955642180951|ab472d0f80f8c9d3,BASE|PROJ_GUARD_V2|EFFECTGUARD_V2|BASE|PROJ_GUARD_V2|EFFECTGUARD_V2,strict_excess|minimal|minimal|strict_excess|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
user_visible_exposure,46b01a99dbdcc282,24,2,3,6df5d15038a789ba|4f7705b1aa25e727|aa13fbe01d1f2a6a|4edbf950630261d3|73c8a920003ad2b1|bb02e986d9dfcb9b,BASE|PROJ_GUARD_V2|EFFECTGUARD_V2|BASE|PROJ_GUARD_V2|EFFECTGUARD_V2,minimal|minimal|minimal|minimal|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,5b3932554caf3cf9,70,2,2,6bd57302a2ae1529|713695af4a04083e|d48cab9072f79b48|244e35a2ea9c6c4c|a035a3b48e321462|b7ad7432342a7de7,BASE|PROJ_GUARD_V2|EFFECTGUARD_V2|BASE|PROJ_GUARD_V2|EFFECTGUARD_V2,strict_excess|minimal|minimal|strict_excess|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
user_visible_exposure,f01be574d3868215,72,3,3,756260852e0082a3|d5a4c5ff5670eb95|05e2e0b41174da27|1bcd77a396d738b9|df47c31d240fc472|7b8265aa3164ba7a,BASE|PROJ_GUARD_V2|EFFECTGUARD_V2|BASE|PROJ_GUARD_V2|EFFECTGUARD_V2,strict_excess|minimal|minimal|strict_excess|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
user_visible_exposure,e6563c99c52bab99,22,2,2,c456ee07f8c439be|1777481cd4125140|1f8e41eced6e9b00|86a36919967e12d5|9cb35457bd917d0f|7e0752a3d365b915,BASE|PROJ_GUARD_V2|EFFECTGUARD_V2|BASE|PROJ_GUARD_V2|EFFECTGUARD_V2,minimal|minimal|minimal|minimal|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,1e26814c3d5901f4,72,3,3,7fe02d2ea56d5d85|03411fade42a94d2|1743335fab599a06|61fbb27c955fb7fb|95c771462d156528|cc1710b2d2ba8ed4,BASE|PROJ_GUARD_V2|EFFECTGUARD_V2|BASE|PROJ_GUARD_V2|EFFECTGUARD_V2,strict_excess|minimal|minimal|strict_excess|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
user_visible_exposure,8e70626e0abd4457,72,2,2,e493c364ad57632d|05a74f63e909f634|ddef858e65b2d48a|15ff40045c719134|668a12ae18e47815|3bff2e109104f4dc,BASE|PROJ_GUARD_V2|EFFECTGUARD_V2|BASE|PROJ_GUARD_V2|EFFECTGUARD_V2,minimal|minimal|minimal|strict_excess|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
user_visible_exposure,0bc13873bfca1115,24,2,3,e63f66ceb0a2d714|bbf2e4e85c00b1a9|a61202664f0c761d|4dbbf93bb0d9c3f9|3d4bbb185e6abeb4|f1a9e84625551d62,BASE|PROJ_GUARD_V2|EFFECTGUARD_V2|BASE|PROJ_GUARD_V2|EFFECTGUARD_V2,minimal|minimal|minimal|minimal|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
